Park_Code,Park_Name,IM_Network,CASC_Region,State,TSN,Order,Family,Scientific_Name,Common_Names,Verified_Date,Park_OccurrenceStatus,Notes,Verified_Source,Park_Synonyms,NPSpecies_Occurrence,NPSpecies_OccTag,Abundance,Nativeness,GRank,SRank,IUCNRank
CHAT,Chattahoochee River National Recreation Area,SECN,SE,GA,550248,Caudata,Plethodontidae,Eurycea wilderae,Blue Ridge Two-lined Salamander,2022-05-31,Present,Including E. cirrigera and E. wilderae because Lineage L and Lineage M are definitely sympatric at this park unit and have been observed in the field  based on pers. comm. with Todd Pierson; Beamer - lineage L will likely retain the name E. cirrigera but lineage M will not retain the name E. wilderae,Pers. comm. with Todd Pierson,,Unconfirmed,,,Native,G5,GA: SNR,LC
CHAT,Chattahoochee River National Recreation Area,SECN,SE,GA,173467,Anura,Microhylidae,Gastrophryne carolinensis,Eastern Narrow-mouthed Toad,2022-01-03,Present,,https://www.nps.gov/chat/learn/nature/frogs.htm,,Present,,Uncommon,Native,G5,GA: S5,LC
CHAT,Chattahoochee River National Recreation Area,SECN,SE,GA,173715,Caudata,Plethodontidae,Gyrinophilus porphyriticus,"Spring Salamander, Northern Spring Salamander",2022-01-03,Present,This population is likely part of G. porphyriticus clade C based on Kuctha et al 2016,https://www.nps.gov/chat/learn/nature/frogs.htm,,Present,,Unknown,Native,G5,GA: S4,LC
CHAT,Chattahoochee River National Recreation Area,SECN,SE,GA,173502,Anura,Hylidae,Hyla chrysoscelis,Cope's Gray Treefrog,2022-01-03,Present,,https://www.nps.gov/chat/learn/nature/frogs.htm,Hyla chrysoscelis,Present,,Unknown,Native,G5,GA: S5,LC
CHAT,Chattahoochee River National Recreation Area,SECN,SE,GA,173505,Anura,Hylidae,Hyla cinerea,Green Treefrog,2022-01-03,Present,,https://www.nps.gov/chat/learn/nature/frogs.htm,Hyla cinerea,Present,,Unknown,Native,G5,GA: S5,LC
CHAT,Chattahoochee River National Recreation Area,SECN,SE,GA,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2022-01-03,Present,,https://www.nps.gov/chat/learn/nature/frogs.htm,Rana catesbeiana,Present,,Common,Native,G5,GA: S5,LC
CHAT,Chattahoochee River National Recreation Area,SECN,SE,GA,775087,Anura,Ranidae,Lithobates clamitans,"Green Frog, Northern Green Frog",2022-01-03,Present,,https://www.nps.gov/chat/learn/nature/frogs.htm,Rana clamitans,Present,,Common,Native,G5,GA: S5,LC
CHAT,Chattahoochee River National Recreation Area,SECN,SE,GA,775107,Anura,Ranidae,Lithobates palustris,Pickerel Frog,2022-01-03,Present,,https://www.nps.gov/chat/learn/nature/frogs.htm,Rana palustris,Present,,Common,Native,G5,GA: S4,LC
CHAT,Chattahoochee River National Recreation Area,SECN,SE,GA,775116,Anura,Ranidae,Lithobates sphenocephalus,Southern Leopard Frog,2022-01-03,Present,,https://www.nps.gov/chat/learn/nature/frogs.htm,Rana sphenocephala,Present,,Unknown,Native,G5,GA: S5,LC
CHAT,Chattahoochee River National Recreation Area,SECN,SE,GA,173615,Caudata,Salamandridae,Notophthalmus viridescens,"Eastern Newt, Red-spotted Newt",2022-01-03,Present,,https://www.nps.gov/chat/learn/nature/frogs.htm,,Present,,Unknown,Native,G5,GA: S5,LC
CHAT,Chattahoochee River National Recreation Area,SECN,SE,GA,173650,Caudata,Plethodontidae,Plethodon glutinosus,"Slimy Salamander, Northern Slimy Salamander",2022-01-03,Present,,https://www.nps.gov/chat/learn/nature/frogs.htm,,Present,,Unknown,Native,G5,GA: S5,LC
CHAT,Chattahoochee River National Recreation Area,SECN,SE,GA,173668,Caudata,Plethodontidae,Plethodon serratus,Southern Red-backed Salamander,2022-01-03,Present,,https://www.nps.gov/chat/learn/nature/frogs.htm,,Present,,Unknown,Native,G5,GA: S5,LC
CHAT,Chattahoochee River National Recreation Area,SECN,SE,GA,207303,Anura,Hylidae,Pseudacris crucifer,Spring Peeper,2022-01-03,Present,,https://www.nps.gov/chat/learn/nature/frogs.htm,Hyla crucifer,Present,,Unknown,Native,G5,GA: S5,LC
CHAT,Chattahoochee River National Recreation Area,SECN,SE,GA,207307,Anura,Hylidae,Pseudacris feriarum,"Upland Chorus Frog, Southeastern Chorus Frog",2022-01-03,Present,,https://www.nps.gov/chat/learn/nature/frogs.htm,Pseudacris triseriata,Present,,Unknown,Native,G5,GA: S5,LC
CHAT,Chattahoochee River National Recreation Area,SECN,SE,GA,173680,Caudata,Plethodontidae,Pseudotriton ruber,"Red Salamander, Northern Red Salamander",2022-01-03,Present,,https://www.nps.gov/chat/learn/nature/frogs.htm,,Present,,Uncommon,Native,G5,GA: S5,LC
CHAT,Chattahoochee River National Recreation Area,SECN,SE,GA,173426,Anura,Scaphiopodidae,Scaphiopus holbrookii,Eastern Spadefoot,2022-01-03,Present,,https://www.nps.gov/chat/learn/nature/frogs.htm,,Present,,Uncommon,Native,G5,GA: S5,LC
CHCH,Chickamauga & Chattanooga National Military Park,CUPN,SE,GA,173520,Anura,Hylidae,Acris crepitans,"Northern Cricket Frog, Eastern Cricket Frog",2020-09-08,Present,,https://irma.nps.gov/DataStore/DownloadFile/548365,Acris crepitans crepitans,Present,,Unknown,Native,G5,GA: S5; TN: S5,LC
CHCH,Chickamauga & Chattanooga National Military Park,CUPN,SE,GA,173590,Caudata,Ambystomatidae,Ambystoma maculatum,Spotted Salamander,2020-09-08,Present,,https://irma.nps.gov/DataStore/DownloadFile/548365,,Present,,Unknown,Native,G5,GA: S5; TN: S5,LC
CHCH,Chickamauga & Chattanooga National Military Park,CUPN,SE,GA,173591,Caudata,Ambystomatidae,Ambystoma opacum,Marbled Salamander,2022-01-18,Present,,https://www.inaturalist.org/observations?place_id=95138&subview=map&taxon_id=20978,,Probably Present,,,Native,G5,GA: S5; TN: S5,LC
CHCH,Chickamauga & Chattanooga National Military Park,CUPN,SE,GA,173592,Caudata,Ambystomatidae,Ambystoma tigrinum,Eastern Tiger Salamander,2022-01-18,Adjacent,,https://www.inaturalist.org/observations?place_id=any&subview=map&taxon_id=26749,,Unconfirmed,,,Native,G5,GA: S3S4; TN: S5,LC
CHCH,Chickamauga & Chattanooga National Military Park,CUPN,SE,GA,773511,Anura,Bufonidae,Anaxyrus americanus,American Toad,2020-09-08,Present,,https://irma.nps.gov/DataStore/DownloadFile/548365,Bufo americanus,Present,,Unknown,Native,G5,GA: S5,LC
CHCH,Chickamauga & Chattanooga National Military Park,CUPN,SE,GA,773520,Anura,Bufonidae,Anaxyrus fowleri,Fowler's Toad,2020-09-08,Present,,https://irma.nps.gov/DataStore/DownloadFile/548365,"Bufo woodhousii fowleri, Bufo fowleri",Present,,Unknown,Native,G5,GA: S5,LC
CHCH,Chickamauga & Chattanooga National Military Park,CUPN,SE,GA,173699,Caudata,Plethodontidae,Aneides aeneus,Green Salamander,2022-01-18,Present,,https://www.inaturalist.org/observations?place_id=any&subview=map&taxon_id=27429,,Unconfirmed,,,Native,G3,GA: S2; TN: S3S4,NT
CHCH,Chickamauga & Chattanooga National Military Park,CUPN,SE,GA,173587,Caudata,Cryptobranchidae,Cryptobranchus alleganiensis,"Hellbender, Eastern Hellbender",2022-01-18,Adjacent,,https://www.inaturalist.org/observations?place_id=any&subview=map&taxon_id=26804,,Unconfirmed,,,Native,G3,GA: S2; TN: S3,VU
CHCH,Chickamauga & Chattanooga National Military Park,CUPN,SE,GA,668240,Caudata,Plethodontidae,Desmognathus conanti,Spotted Dusky Salamander,2023-05-27,Present,This population is part of the D. conanti D lineage,https://irma.nps.gov/DataStore/DownloadFile/548365,,Present,,Unknown,Native,G5,GA: S5; TN: SNR,NULL
CHCH,Chickamauga & Chattanooga National Military Park,CUPN,SE,GA,550246,Caudata,Plethodontidae,Eurycea cirrigera,Southern Two-lined Salamander,2020-09-08,Present,"No genetically characterized samples from particularly close, but lineage L and M are both possible. Lineage L is likely to retain the name E. cirrigera but M represent an undescribed species",https://irma.nps.gov/DataStore/DownloadFile/548365,,Present,,Unknown,Native,G5,GA: S5; TN: S5,LC
CHCH,Chickamauga & Chattanooga National Military Park,CUPN,SE,GA,173687,Caudata,Plethodontidae,Eurycea longicauda,Long-tailed Salamander,2020-09-08,Present,,https://irma.nps.gov/DataStore/DownloadFile/548365,,Present,,Unknown,Native,G5,GA: S4; TN: S5,LC
CHCH,Chickamauga & Chattanooga National Military Park,CUPN,SE,GA,173691,Caudata,Plethodontidae,Eurycea lucifuga,Cave Salamander,2020-09-08,Present,,https://irma.nps.gov/DataStore/DownloadFile/548365,,Present,,Unknown,Native,G5,GA: S4; TN: S5,LC
CHCH,Chickamauga & Chattanooga National Military Park,CUPN,SE,GA,173467,Anura,Microhylidae,Gastrophryne carolinensis,Eastern Narrow-mouthed Toad,2020-09-08,Present,,https://irma.nps.gov/DataStore/DownloadFile/548365,,Present,,Unknown,Native,G5,GA: S5; TN: S5,LC
CHCH,Chickamauga & Chattanooga National Military Park,CUPN,SE,GA,173714,Caudata,Plethodontidae,Gyrinophilus palleucus,Tennessee Cave Salamander,2022-01-18,Adjacent,,https://www.inaturalist.org/observations?place_id=any&subview=map&taxon_id=27506,,Unconfirmed,,,Native,G2,GA: S1; TN: S2,VU
CHCH,Chickamauga & Chattanooga National Military Park,CUPN,SE,GA,173715,Caudata,Plethodontidae,Gyrinophilus porphyriticus,"Spring Salamander, Northern Spring Salamander",2020-09-08,Present,"No genetically characterized samples from particularly close, likely Clade B or D (Kutchta et al 2016)",https://irma.nps.gov/DataStore/DownloadFile/548365,,Present,,Unknown,Native,G5,GA: S4; TN: S5,LC
CHCH,Chickamauga & Chattanooga National Military Park,CUPN,SE,GA,173678,Caudata,Plethodontidae,Hemidactylium scutatum,Four-toed Salamander,2022-01-18,Adjacent,,https://www.inaturalist.org/observations?place_id=any&subview=map&taxon_id=27652,,Unconfirmed,,,Native,G5,GA: S3; TN: S3,LC
CHCH,Chickamauga & Chattanooga National Military Park,CUPN,SE,GA,173502,Anura,Hylidae,Hyla chrysoscelis,Cope's Gray Treefrog,2020-09-08,Present,,https://irma.nps.gov/DataStore/DownloadFile/548365,Hyla chrysoscelis,Present,,Unknown,Native,G5,GA: S5; TN: S5,LC
CHCH,Chickamauga & Chattanooga National Military Park,CUPN,SE,GA,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2020-09-08,Present,,https://irma.nps.gov/DataStore/DownloadFile/548365,Rana catesbeiana,Present,,Unknown,Native,G5,GA: S5,LC
CHCH,Chickamauga & Chattanooga National Military Park,CUPN,SE,GA,775087,Anura,Ranidae,Lithobates clamitans,"Green Frog, Northern Green Frog",2020-09-08,Present,,https://irma.nps.gov/DataStore/DownloadFile/548365,"Rana clamitans melanota, Rana clamitans",Present,,Unknown,Native,G5,GA: S5,LC
CHCH,Chickamauga & Chattanooga National Military Park,CUPN,SE,GA,775107,Anura,Ranidae,Lithobates palustris,Pickerel Frog,2020-09-08,Present,,https://irma.nps.gov/DataStore/DownloadFile/548365,Rana palustris,Present,,Unknown,Native,G5,GA: S4,LC
CHCH,Chickamauga & Chattanooga National Military Park,CUPN,SE,GA,775116,Anura,Ranidae,Lithobates sphenocephalus,Southern Leopard Frog,2020-09-08,Present,,https://irma.nps.gov/DataStore/DownloadFile/548365,Rana sphenocephala,Present,,Unknown,Native,G5,GA: S5,LC
CHCH,Chickamauga & Chattanooga National Military Park,CUPN,SE,GA,173630,Caudata,Proteidae,Necturus maculosus,Mudpuppy,2022-01-18,Possible,,https://www.inaturalist.org/observations?place_id=any&subview=map&taxon_id=27685,,Unconfirmed,,,Native,G5,GA: S1; TN: S5,LC
CHCH,Chickamauga & Chattanooga National Military Park,CUPN,SE,GA,173615,Caudata,Salamandridae,Notophthalmus viridescens,"Eastern Newt, Red-spotted Newt",2022-01-18,Present,,https://www.inaturalist.org/observations?place_id=95138&subview=map&view=species&iconic_taxa=Amphibia,,Probably Present,,,Native,G5,GA: S5; TN: S5,LC
CHCH,Chickamauga & Chattanooga National Military Park,CUPN,SE,GA,173650,Caudata,Plethodontidae,Plethodon glutinosus,"Slimy Salamander, Northern Slimy Salamander",2022-01-18,Present,,https://www.inaturalist.org/observations?place_id=95138&subview=map&view=species&iconic_taxa=Amphibia,,Present,,Unknown,Native,G5,GA: S5; TN: S5,LC
CHCH,Chickamauga & Chattanooga National Military Park,CUPN,SE,GA,173668,Caudata,Plethodontidae,Plethodon serratus,Southern Red-backed Salamander,2020-09-08,Possible,Jon Davenport suggests this species isn't likely to occur in the park (more closely associated with BLRI); report says non-breeding adults only exist here,https://irma.nps.gov/DataStore/DownloadFile/548365,,Present,,Unknown,Native,G5,GA: S5; TN: S3S4,LC
CHCH,Chickamauga & Chattanooga National Military Park,CUPN,SE,GA,668324,Caudata,Plethodontidae,Plethodon ventralis,Southern Zig-zag Salamander,2020-09-08,Present,Changed P. dorsalis to P.  ventralis based on pers. comm. with Jon Davenport David Beamer,https://irma.nps.gov/DataStore/DownloadFile/548365,,Present,,Unknown,Native,G4,TN: S4,LC
CHCH,Chickamauga & Chattanooga National Military Park,CUPN,SE,GA,207303,Anura,Hylidae,Pseudacris crucifer,Spring Peeper,2020-09-08,Present,,https://irma.nps.gov/DataStore/DownloadFile/548365,Hyla crucifer,Present,,Unknown,Native,G5,GA: S5; TN: S5,LC
CHCH,Chickamauga & Chattanooga National Military Park,CUPN,SE,GA,207307,Anura,Hylidae,Pseudacris feriarum,"Upland Chorus Frog, Southeastern Chorus Frog",2020-09-08,Present,,https://irma.nps.gov/DataStore/DownloadFile/548365,Pseudacris triseriata,Present,,Unknown,Native,G5,GA: S5; TN: S5,LC
CHCH,Chickamauga & Chattanooga National Military Park,CUPN,SE,GA,173682,Caudata,Plethodontidae,Pseudotriton montanus,"Mud Salamander, Eastern Mud Salamander",2022-01-18,Adjacent,"Uncertainty between ITIS and AmphibiaWeb about species, using P. montanus instead of P. diasticus",https://www.inaturalist.org/observations?place_id=any&subview=map&taxon_id=520460,Pseudotriton montanus diastictus,Unconfirmed,,,Native,G5,GA: SNR,LC
CHCH,Chickamauga & Chattanooga National Military Park,CUPN,SE,GA,173680,Caudata,Plethodontidae,Pseudotriton ruber,"Red Salamander, Northern Red Salamander",2022-01-18,Present,,https://www.inaturalist.org/observations?place_id=95138&subview=map&view=species&iconic_taxa=Amphibia,Pseudotriton ruber ruber,Present,,Unknown,Native,G5,GA: S5; TN: S5,LC
CHCU,Chaco Culture National Historical Park,SCPN,SC,NM,668193,Caudata,Ambystomatidae,Ambystoma mavortium,"Barred Tiger Salamander, Western Tiger Salamander",2020-09-16,Present,Changed from A. tigrinum to A. mavortium to reflect species range,https://irma.nps.gov/DataStore/DownloadFile/609002,,Present,,Common,Native,G5,NM: S5,LC
CHCU,Chaco Culture National Historical Park,SCPN,SC,NM,773532,Anura,Bufonidae,Anaxyrus woodhousii,Woodhouse's Toad,2020-09-16,Possible,,https://irma.nps.gov/DataStore/DownloadFile/609002,Bufo woodhousii,Probably Present,,,Native,G5,NM:S5,LC
CHCU,Chaco Culture National Historical Park,SCPN,SC,NM,206989,Anura,Scaphiopodidae,Spea bombifrons,Plains Spadefoot,2020-09-16,Present,,https://irma.nps.gov/DataStore/DownloadFile/609002,,Present,,Uncommon,Native,G5,NM: S5,LC
CHCU,Chaco Culture National Historical Park,SCPN,SC,NM,206993,Anura,Scaphiopodidae,Spea multiplicata,Mexican Spadefoot,2020-09-16,Present,,https://irma.nps.gov/DataStore/DownloadFile/609002,,Present,,Common,Native,G5,NM: S5,LC
CHIC,Chickasaw National Recreation Area,SOPN,SC,OK,774220,Anura,Hylidae,Acris blanchardi,Blanchard's Cricket Frog,2021-10-16,Present,"Kelly et al. 2004. Mammal, Bird, and Herp Inventory of CHIC.",04I_Mammal_Bird_Herp_Invent_Chickasaw_NRA.pdf (ou.edu),Acris crepitans blanchardi,Present,,Abundant,Native,G5,OK: SNR,LC
CHIC,Chickasaw National Recreation Area,SOPN,SC,OK,773511,Anura,Bufonidae,Anaxyrus americanus,American Toad,2021-10-16,Present,"Kelly et al. 2004. Mammal, Bird, and Herp Inventory of CHIC.",04I_Mammal_Bird_Herp_Invent_Chickasaw_NRA.pdf (ou.edu),Bufo americanus,Present,,Common,Native,G5,OK: SNR,LC
CHIC,Chickasaw National Recreation Area,SOPN,SC,OK,773532,Anura,Bufonidae,Anaxyrus woodhousii,Woodhouse's Toad,2021-10-16,Present,"Kelly et al. 2004. Mammal, Bird, and Herp Inventory of CHIC.",04I_Mammal_Bird_Herp_Invent_Chickasaw_NRA.pdf (ou.edu),Bufo woodhousii,Present,,Common,Native,G5,OK: SNR,LC
CHIC,Chickasaw National Recreation Area,SOPN,SC,OK,173468,Anura,Microhylidae,Gastrophryne olivacea,"Great Plains Narrow-mouthed Toad, Western Narrow-mouthed Toad",2021-10-16,Present,"Kelly et al. 2004. Mammal, Bird, and Herp Inventory of CHIC.",04I_Mammal_Bird_Herp_Invent_Chickasaw_NRA.pdf (ou.edu),,Present,,Common,Native,G5,OK: S5,LC
CHIC,Chickasaw National Recreation Area,SOPN,SC,OK,173503,Anura,Hylidae,Hyla versicolor,Gray Treefrog,2021-10-16,Present,"Kelly et al. 2004. Mammal, Bird, and Herp Inventory of CHIC.",04I_Mammal_Bird_Herp_Invent_Chickasaw_NRA.pdf (ou.edu),Hyla versicolor,Present,,Common,Native,G5,OK: S4?,LC
CHIC,Chickasaw National Recreation Area,SOPN,SC,OK,775080,Anura,Ranidae,Lithobates blairi,Plains Leopard Frog,2021-10-16,Present,"Kelly et al. 2004. Mammal, Bird, and Herp Inventory of CHIC.",04I_Mammal_Bird_Herp_Invent_Chickasaw_NRA.pdf (ou.edu),Rana blairi,Present,,Uncommon,Native,G5,OK: SNR,LC
CHIC,Chickasaw National Recreation Area,SOPN,SC,OK,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2021-10-16,Present,"Kelly et al. 2004. Mammal, Bird, and Herp Inventory of CHIC.",04I_Mammal_Bird_Herp_Invent_Chickasaw_NRA.pdf (ou.edu),Rana catesbeiana,Present,,Common,Native,G5,OK: SNR,LC
CHIC,Chickasaw National Recreation Area,SOPN,SC,OK,775116,Anura,Ranidae,Lithobates sphenocephalus,Southern Leopard Frog,2021-10-16,Present,"Kelly et al. 2004. Mammal, Bird, and Herp Inventory of CHIC.",04I_Mammal_Bird_Herp_Invent_Chickasaw_NRA.pdf (ou.edu),Rana utricularia,Present,,Common,Native,G5,OK: SNR,LC
CHIC,Chickasaw National Recreation Area,SOPN,SC,OK,173529,Anura,Hylidae,Pseudacris clarkii,Spotted Chorus Frog,2021-10-16,Present,"Kelly et al. 2004. Mammal, Bird, and Herp Inventory of CHIC.",04I_Mammal_Bird_Herp_Invent_Chickasaw_NRA.pdf (ou.edu),,Present,,Common,Native,G5,OK: S4,LC
CHIR,Chiricahua National Monument,SODN,SW,AZ,668193,Caudata,Ambystomatidae,Ambystoma mavortium,"Barred Tiger Salamander, Western Tiger Salamander",2021-10-16,Present,Powell et al. 2008 and sources therein; Changed from A. tigrinum to A. mavortium to reflect species range,USGS Open-File Report 2008-1023,,Present,,Rare,Native,G5,AZ: S5,LC
CHIR,Chiricahua National Monument,SODN,SW,AZ,773516,Anura,Bufonidae,Anaxyrus cognatus,Great Plains Toad,2021-10-16,Present,Powell et al. 2008 and sources therein,USGS Open-File Report 2008-1023,Bufo cognatus,Present,,Uncommon,Native,G5,AZ: S5,LC
CHIR,Chiricahua National Monument,SODN,SW,AZ,773527,Anura,Bufonidae,Anaxyrus punctatus,Red-Spotted Toad,2021-10-16,Present,Powell et al. 2008 and sources therein,USGS Open-File Report 2008-1023,Bufo punctatus,Present,,Unknown,Native,G5,AZ: S5,LC
CHIR,Chiricahua National Monument,SODN,SW,AZ,173510,Anura,Hylidae,Hyla arenicolor,Canyon Treefrog,2021-10-16,Present,Powell et al. 2008 and sources therein,USGS Open-File Report 2008-1023,Hyla arenicolor,Present,,Common,Native,G5,AZ: S5,LC
CHIR,Chiricahua National Monument,SODN,SW,AZ,206993,Anura,Scaphiopodidae,Spea multiplicata,Mexican Spadefoot,2021-10-16,Present,Powell et al. 2008 and sources therein,USGS Open-File Report 2008-1023,Spea hammondii,Present,,Uncommon,Native,G5,AZ: S5,LC
CHIS,Channel Islands National Park,MEDN,SW,CA,173708,Caudata,Plethodontidae,Batrachoseps nigriventris,Black Bellied Slender Salamander,2022-01-03,Present,,https://irma.nps.gov/DataStore/DownloadFile/662071,,Present,,Uncommon,Native,G4,CA: SNR,LC
CHIS,Channel Islands National Park,MEDN,SW,CA,173709,Caudata,Plethodontidae,Batrachoseps pacificus,"Pacific Slender Salamander, Channel Islands Slender Salamander",2022-01-03,Present,,https://irma.nps.gov/DataStore/DownloadFile/662071,,Present,,Common,Native,G4,CA: S2,LC
CHIS,Channel Islands National Park,MEDN,SW,CA,207313,Anura,Hylidae,Pseudacris regilla,"Pacific Treefrog, Northern Pacific Treefrog, Pacific Chorus Frog",2022-01-03,Present,"Disputed as P. hypochondriaca, but keeping it as P. regilla based on AmphibiaWeb 2023",https://www.pwrc.usgs.gov/bioeco/ptreefrog.htm,Hyla regilla,Present,,Common,Native,G5,CA: SNR,LC
